time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-04-14 02:10:31.562 UTC, ,30875,3370459,113408,193856, , ,20,11,1790,20,0.01, , , , , , , ,20,5, ,2,11,19,15,5, ,2275,515, , , , , , , , , , , , , ,2083066367461,249, ,2083066278123, , , , , , ,-1,-1, , , , , ,883,67271, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555207830374, , , , ,3145728,2083066367461, , ,553,0, , , ,213, , , ,3, , , , ,553, ,530980,449, , , ,1,15251432,2176, , , , , , ,3,11918,50,4604,3472463200,-1, , , , , , ,1771, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:10:31.854 UTC, ,30875,4043019,113408,866416, , ,325,16,632,305,0.48, , , , , , , ,325,11, , ,16,302,320,6, ,8,4, , , , , , , , , , ,211,2, ,2083066367461,249, ,2083066278123, , , , ,2494601745,35235209216,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2494601745, ,1555207830374, , , , ,3145728,2083066367461, , ,331,0, , , ,1, , , ,3, , , , ,331,1,77871,39, , , ,12,627307,305, , , , , , , , , , ,3493154536,-1, , , , , , ,21009, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,20998, , , , , , , , , 
2019-04-14 02:10:32.152 UTC, ,30875,3371819,113640,195104,112, ,20,11,1790,20,0.01, , , , , , , ,20,5, ,2,11,19,15,5, ,2276,517, , , , , , , , , , , , , ,2083066367461,249, ,2083066278123, , , , , , ,-1,-1, , , , , ,883,67271, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555207831896, , , , ,3145728,2083066367461, , ,555,0, , , ,215, , , ,3, , , , ,555,2,535125,452, , , ,1,15251471,2177, , , , , , ,3,11918,50,4604,3586284928,-1, , , , , , ,1772, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:10:39.441 UTC, ,30875,54426603,113640,51250000, , ,44,5,185,24,0.13, , , , , , ,1,44,18, , ,4,39,31,23, ,237,54, , , , , , , , , , ,237,6, ,2083066367461,249, ,2083066278123, , , , ,2494601745,35235196928,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2494601745, ,1555207831896, ,10, , ,3145728,2083066367461, , ,95,0, , , ,8, , , ,3, , , , ,95,10,54844,29, , , ,6,51014704,80, , , , , , ,2,1258,4,327,1500715776,-1, , , , , , ,980, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,816,145, , , , , , , , 
2019-04-14 02:18:18.371 UTC, ,30875,3370459,113408,193856, , ,20,11,1790,20,0.01, , , , , , , ,20,5, ,2,11,19,15,5, ,2275,515, , , , , , , , , , , , , ,2083066367461,249, ,2083066278123, , , , , , ,-1,-1, , , , , ,883,67271, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555208296901, , , , ,3145728,2083066367461, , ,553,0, , , ,213, , , ,3, , , , ,553, ,530980,449, , , ,1,15251432,2176, , , , , , , , , , ,580870216,-1, , , , , , ,1770, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:19:18.376 UTC, ,32219,1385422611,114104,1382243800,864, ,10675,13,717252,10519,0.01, , , , , , , ,10675,106, , ,13,10752,364,8, ,695818,695814, , , , , , , , , , ,1400107,95, ,2083066367461,249, ,2083066278123, , , , ,2494601745,35235168256,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2494601745, ,1555208296901, ,1, , ,3145728,2083067846532, , ,706444,0, , , ,141, , , ,3, , , , ,706444,100,40648603,20944,1048555,1, ,668,1320911872,686309, , , , , , , , ,34,3022,2754176200,-1, , , , , , ,717127, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9181, , ,695811, ,12114, , , , , , 
2019-04-14 02:20:04.209 UTC, ,34003,2426781379,114520,2423601648, , ,19363,11,589835,8565,0.01, , ,2104, ,51366192, ,9,19362,182, ,10,11,19498,575,8,435,573211,573198,3, ,9, , ,8,19, , , ,1153789,74, ,2083066367461,249, ,2083066278123, , , , ,2497370146,35232014336,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2497370146, ,1555208296901, , , , ,3145728,2087354210118, , ,581849,15, ,15, ,110, , , ,3,1, , , ,581849,100,33387366,17226,1719846,2, ,553,1042205443,565286, , , , , , ,4,9389,15,1146,3735495976,-1, , , , , , ,589710, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,8422, , ,573196, ,8078, , , , , , 
2019-04-14 02:20:04.934 UTC, ,31000,3339992,87264,162928,336, ,20,13,374,20,0.05,1, , , , , , ,20,5, ,4,13,19,15,4, ,849,510, , , , , , , , , , , , , ,2087354579412,251,4860464100,2087354569956,1,1,1,3,2497843765,35231916032,-1,-1, , , , , ,57,1778, , , , , , , , , , , , , , , , , , , , , , , , , ,2497843765, ,1555208404377, , , , ,3145728,2087354579412, , ,548,5,1,5,1,218,1, , ,3,2, , , ,548,1,495735,443, , , ,1,3953147,799,9592,1, , , , ,4,9389,49,4168,3828171248,-1, , , , , , ,361, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:20:05.530 UTC, ,31000,4524424,87264,1347696, , ,575,14,1121,555,0.50, , , , , , , ,575,13, , ,14,543,570,6, ,1, , , , , , , , , , , ,375,4, ,2087354579412,251,4860464100,2087354569956, , , , ,2497843765,35231911936,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2497843765, ,1555208404377, , , , ,3145728,2087354579412, , ,579,0, , , ,1, , , ,3, , , , ,579,2,143407,71, , , ,13,1078036,521, , , , , , , , , , ,3873475224,-1, , , , , , ,37795, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,37795, , , , , , , , , 
2019-04-14 02:20:05.752 UTC, ,31000,3388304,113544,210792,784, ,22,14,355,22,0.06, , , , , , , ,22,7, ,2,14,20,16,7, ,839,520, , , , , , , , , , , , , ,2087354586059,252, ,2087354579536, , , , , , ,-1,-1, , , , , ,59,1794, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555208405605, , , , ,3145728,2087354586059, , ,565,0, , , ,218, , , ,3, , , , ,565,3,505390,452, , , ,1,1119513,458, , , , , , ,4,9389,49,4168,3952790632,-1, , , , , , ,346, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 02:20:07.964 UTC, ,31000,54293984,113544,51117256, , ,28,1,12,6,0.50, , , , , , ,1,28,14, , , ,32,15,20, ,12,12, , , , , , , , , , ,20,6, ,2087354586059,252, ,2087354579536, , , , ,2497850409,35231903744,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2497850409, ,1555208405605, ,1, , ,3145728,2087354586059, , ,25,0, , , ,8, , , ,3, , , , ,25,11,36214,19, , , ,4,50890459,18, , , , , , ,1,1155, , ,3025718576,-1, , , , , , ,12, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-04-14 02:45:45.348 UTC, ,31000,3338440,87264,161712, , ,20,14,338,20,0.06, , , , , , , ,20,5, ,2,14,19,15,5, ,823,508, , , , , , , , , , , , , ,2087354586059,252, ,2087354579536, , , , , , ,-1,-1, , , , , ,59,1794, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555209944411, , , , ,3145728,2087354586059, , ,549,0, , , ,215, , , ,3, , , , ,549, ,489710,439, , , ,1,1102509,452, , , , , , , , , , ,559395256,-1, , , , , , ,322, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:46:45.352 UTC, ,32344,1648623296,113776,1645444440,784, ,12727,16,857035,12601,0.01, , , , , , , ,12727,124, , ,16,12819,391,8, ,833803,833800, , , , , , , , , , ,1674514,113, ,2087354586059,252, ,2087354579536, , , , ,2497850409,35231891456,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2497850409, ,1555209944411, ,1, , ,3145728,2087356126461, , ,846533,0, , , ,169, , , ,3, , , , ,846533,100,48705839,25100, , , ,820,1572196716,822423,1047711,1, , , , , , ,38,3347,3395112320,-1, , , , , , ,856938, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,7561, , ,833794, ,15563, , , , , , 
2019-04-14 02:47:24.975 UTC, ,32784,2425942616,113776,2422764104, , ,19311,8,446940,6539,0.01, , ,50979536, ,1112432, ,11,19310,182, ,16,8,19450,529,8,820,435232,435215,4, ,11, , ,14,29, , , ,875877,56, ,2087354586059,252, ,2087354579536, , , , ,2499946321,35228753920,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2499946321, ,1555209944411, , , , ,3145728,2087356905407, , ,441820,0, , , ,83, , , ,3, , , , ,441820,100,25570783,13189,1048201,1, ,402,790806485,429115, , , , , , ,4,8575,11,859,3831069072,-1, , , , , , ,446893, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,3211, , ,435213, ,8450, , , , , , 
2019-04-14 02:47:26.136 UTC, ,31000,3339880,87496,163152, , ,20,13,1688,20,0.01, , , , , , , ,20,5, ,3,13,19,15,5, ,2170,510, , , , , , , , , , , , , ,2087357313273,253, ,2087356905492, , , , , , ,-1,-1, , , , , ,392,37476, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555210045129, , , , ,3145728,2087357313273, , ,550,0, , , ,215, , , ,3, , , , ,550, ,499554,445, , , ,1,9825981,1513, , , , , , ,4,8575,49,4206,3978414048,-1, , , , , , ,1667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:47:29.579 UTC, ,31000,4421888,87496,1245160, , ,524,11,1026,504,0.49, , , , , , , ,524,13, , ,11,495,519,6, ,8,4, , , , , , , , , , ,324,4, ,2087357313273,253, ,2087356905492, , , , ,2500577623,35229159424,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500577623, ,1555210045129, , , , ,3145728,2087357313273, , ,527,0, , , ,2, , , ,3, , , , ,527,2,67676,35, , , ,15,1048604,509, , , , , , ,1,2809, , ,2864204120,-1, , , , , , ,34797, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,34785, , , , , , , , , 
2019-04-14 02:47:29.949 UTC, ,31000,3340096,87496,163152,216, ,20,13,1690,20,0.01, , , , , , , ,20,5, ,3,13,19,15,5, ,2171,511, , , , , , , , , , , , , ,2087357313273,253, ,2087356905492, , , , , , ,-1,-1, , , , , ,392,37476, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555210049590, , , , ,3145728,2087357313273, , ,552,0, , , ,217, , , ,3, , , , ,552,2,503699,448, , , ,1,9826020,1514, , , , , , ,5,11384,49,4206,2933257224,-1, , , , , , ,1670, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:47:40.669 UTC, ,31000,54517336,113776,51340608, , ,87,3,10845,67,0.01, , , , , , ,1,87,19, , ,2,79,75,21, ,10806,52, , , , , , , , , , ,21432,7, ,2087357313273,253, ,2087356905492, , , , ,2500577623,35229159424,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500577623, ,1555210049590, ,10, , ,3145728,2087357313273, , ,134,0, , , ,7, , , ,3, , , , ,134,9,55422,31, , , ,7,51096452,117, , , , , , ,1,102,3,179,1435100200,-1, , , , , , ,14360, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,3613,10729, , , , , , , , 
2019-04-14 02:57:19.976 UTC, ,31000,3339880,87496,163152, , ,20,13,1688,20,0.01, , , , , , , ,20,5, ,3,13,19,15,5, ,2170,510, , , , , , , , , , , , , ,2087357313273,253, ,2087356905492, , , , , , ,-1,-1, , , , , ,392,37476, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555210638623, , , , ,3145728,2087357313273, , ,550,0, , , ,215, , , ,3, , , , ,550, ,499554,445, , , ,1,9825981,1513, , , , , , , , , , ,602345280,-1, , , , , , ,1667, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:58:20.009 UTC, ,31464,1622347520,113776,1619169544,784, ,12529,14,842558,12508,0.01, , , , , , , ,12529,124, , ,14,12617,399,9, ,819938,819934, , , , , , , , , , ,1653994,113, ,2087357313273,253, ,2087356905492, , , , ,2500577623,35229122560,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500577623, ,1555210638623, ,1, , ,3145728,2087358408641, , ,832573,0, , , ,165, , , ,3, , , , ,832573,100,48324161,24894,1048564,1, ,814,1546938699,808659, , , , , , , , ,38,3671,2509176704,-1, , , , , , ,842566, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,819928, ,22618, , , , , , 
2019-04-14 02:58:57.472 UTC, ,31464,2425811328,113776,2422634136, ,1,19311,7,461269,6786,0.01, , ,248432, ,51960392, ,9,19311,182, ,15,7,19450,531,8,884,449102,449082,4,1,9, , ,15,29, , , ,905339,58, ,2087357313273,253, ,2087356905492, , , , ,2501626187,35228073984,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2501626187, ,1555210638623, , , , ,3145728,2087358949513, , ,455935,0, , , ,87, , , ,3, , , , ,455935,100,26542577,13687, , , ,414,815804917,442748, , , , , , ,3,7303,12,895,3281510680,-1, , , , , , ,461267, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,449079, ,12167, , , , , , 
2019-04-14 02:58:58.598 UTC, ,31000,3339904,87496,163176, , ,20,12,2995,20,0.01, , , , , , , ,20,5, ,2,12,19,15,5, ,3480,511, , , , , , , , , , , , , ,2087359474767,254, ,2087358949598, , , , , , ,-1,-1, , , , , ,656,72787, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555210737645, , , , ,3145728,2087359474767, , ,550,0, , , ,215, , , ,3, , , , ,550, ,510112,448, , , ,1,15139434,2160, , , , , , ,3,7303,50,4566,3387086960,-1, , , , , , ,2975, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 02:58:59.176 UTC, ,31000,4423064,87496,1246336, , ,525, ,1028,505,0.49, , , , , , , ,525,13, , , ,496,520,6, ,8,4, , , , , , , , , , ,325,4, ,2087359474767,254, ,2087358949598, , , , ,2502739117,35226959872,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2502739117, ,1555210737645, , , , ,3145728,2087359474767, , ,517,0, , , ,2, , , ,3, , , , ,517,2,6236,5, , , ,15,1089593,529, , , , , , , , , , ,3428469352,-1, , , , , , ,34797, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,34785, , , , , , , , , 
2019-04-14 02:58:59.444 UTC, ,31000,3388264,113776,210752,784, ,22,12,3011,22,0.01, , , , , , , ,22,7, ,2,12,20,16,7, ,3495,522, , , , , , , , , , , , , ,2087359474767,254, ,2087358949598, , , , , , ,-1,-1, , , , , ,656,72787, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555210739208, , , , ,3145728,2087359474767, , ,552,0, , , ,217, , , ,3, , , , ,552,2,516305,452, , , ,1,15139473,2161, , , , , , ,3,7303,50,4566,3521598808,-1, , , , , , ,2998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 02:59:06.541 UTC, ,31000,54517360,113776,51340632, , ,87,1,10831,65,0.01, , , , , , ,1,87,19, , , ,79,75,21, ,10792,42, , , , , , , , , , ,21432,7, ,2087359474767,254, ,2087358949598, , , , ,2502739117,35226959872,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2502739117, ,1555210739208, ,10, , ,3145728,2087359474767, , ,132,0, , , ,7, , , ,3, , , , ,132,9,53374,30, , , ,7,51092356,115, , , , , , ,2,1253,5,274,787634288,-1, , , , , , ,14340, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,3613,10726, , , , , , , , 
2019-04-14 03:02:34.261 UTC, ,31000,3339904,87496,163176, , ,20,12,2995,20,0.01, , , , , , , ,20,5, ,2,12,19,15,5, ,3480,511, , , , , , , , , , , , , ,2087359474767,254, ,2087358949598, , , , , , ,-1,-1, , , , , ,656,72787, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555210952640, , , , ,3145728,2087359474767, , ,550,0, , , ,215, , , ,3, , , , ,550, ,510112,448, , , ,1,15139434,2160, , , , , , , , , , ,602344784,-1, , , , , , ,2975, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 03:03:34.264 UTC, ,31000,1671332992,113776,1668155480,784, ,12931,5,869188,12911,0.01, , , , , , , ,12931,127, , ,5,13021,415,9, ,845771,845767, , , , , , , , , , ,1706173,116, ,2087359474767,254, ,2087358949598, , , , ,2502739117,35226923008,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2502739117, ,1555210952640, ,1, , ,3145728,2087360599334, , ,858804,0, , , ,170, , , ,3, , , , ,858804,100,49891075,25702,1048561,1, ,835,1593586211,834107, , , , , , , , ,37,3324,3464325464,-1, , , , , , ,869196, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,845760, ,23416, , , , , , 
2019-04-14 03:04:14.094 UTC, ,31000,2426405200,113776,2423228472, , ,19312,5,434631,6384,0.01, , ,126080, ,51484504, ,9,19311,182, ,11,5,19450,526,8,564,423262,423249,4, ,9, , ,10,23, , , ,853159,55, ,2087359474767,254, ,2087358949598, , , , ,2503787678,35225870336,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2503787678, ,1555210952640, , , , ,3145728,2087361106439, , ,429694,0, , , ,82, , , ,3, , , , ,429694,100,24973224,12878, , , ,393,769139393,417291, , , , , , ,3,5911,12,905,3347467472,-1, , , , , , ,434630, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,423247, ,11369, , , , , , 
2019-04-14 03:04:15.054 UTC, ,31000,3340008,87496,163200,80, ,20,13,4315,20,0.00, , , , , , , ,20,5, ,2,13,19,15,5, ,4801,513, , , , , , , , , , , , , ,2087361631663,255, ,2087361106524, , , , , , ,-1,-1, , , , , ,919,108096, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555211054266, , , , ,3145728,2087361631663, , ,552,0, , , ,215, , , ,3, , , , ,552, ,502979,448, , , ,1,19458667,2688, , , , , , ,3,5911,49,4229,3461514928,-1, , , , , , ,4296, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
2019-04-14 03:04:15.810 UTC, ,31000,4423088,87496,1246360, , ,525, ,1025,505,0.49, , , , , , , ,525,13, , , ,496,520,6, ,6,3, , , , , , , , , , ,325,4, ,2087361631663,255, ,2087361106524, , , , ,2504896013,35224752128,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2504896013, ,1555211054266, , , , ,3145728,2087361631663, , ,517,0, , , ,2, , , ,3, , , , ,517,2,6236,5, , , ,15,1089593,529, , , , , , , , , , ,3507110264,-1, , , , , , ,34793, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,34784, , , , , , , , , 
2019-04-14 03:04:16.133 UTC, ,31000,3340144,87496,163200,216, ,20,13,4312,20,0.00, , , , , , , ,20,5, ,2,13,19,15,5, ,4799,513, , , , , , , , , , , , , ,2087361631663,255, ,2087361106524, , , , , , ,-1,-1, , , , , ,919,108096, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555211055822, , , , ,3145728,2087361631663, , ,554,0, , , ,217, , , ,3, , , , ,554,2,507124,451, , , ,1,19458706,2689, , , , , , ,3,5911,49,4229,3609749096,-1, , , , , , ,4294, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 03:04:22.783 UTC, ,31000,54517384,113776,51340656, , ,87,1,10847,67,0.01, , , , , , ,1,87,19, , , ,79,75,21, ,10807,52, , , , , , , , , , ,21432,7, ,2087361631663,255, ,2087361106524, , , , ,2504896013,35224752128,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2504896013, ,1555211055822, ,10, , ,3145728,2087361631663, , ,132,0, , , ,7, , , ,3, , , , ,132,9,55422,31, , , ,7,51092356,115, , , , , , ,2,1260,4,200,943053008,-1, , , , , , ,14361, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,3613,10726, , , , , , , , 
2019-04-14 03:10:47.204 UTC, ,31000,3339928,87496,163200, , ,20,13,4309,20,0.00, , , , , , , ,20,5, ,2,13,19,15,5, ,4798,512, , , , , , , , , , , , , ,2087361631663,255, ,2087361106524, , , , , , ,-1,-1, , , , , ,919,108096, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555211445549, , , , ,3145728,2087361631663, , ,552,0, , , ,215, , , ,3, , , , ,552, ,502979,448, , , ,1,19458667,2688, , , , , , , , , , ,602345032,-1, , , , , , ,4291, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 03:11:47.211 UTC, ,31000,1629338056,113776,1626160464,864, ,12587,5,846413,12567,0.01, , , , , , , ,12587,124, , ,5,12675,402,9, ,823625,823620, , , , , , , , , , ,1661492,113, ,2087361631663,255, ,2087361106524, , , , ,2504896013,35224711168,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2504896013, ,1555211445549, ,1, , ,3145728,2087362729507, , ,836312,0, , , ,165, , , ,3, , , , ,836312,100,48552152,25012,1048561,1, ,816,1553580876,812281, , , , , , , , ,37,3482,3376156360,-1, , , , , , ,846418, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,823612, ,22784, , , , , , 
